player_name,games_played,goals,assists,pts,plus_minus,penalty_mins,shots_on_goal,game_winning_goals,power_play_goals,power_play_assists,short_handed_goals,short_handed_assists,hits,blocked_shots,cf,ca,c_pct,c_pct_rel,ff,fa,f_pct,f_pct_rel,sh_pct,sv_pct,pdo,off_zone_starts,def_zone_starts,takeaways,giveaways,ev_plus_minus,shot_attempts,shot_through_pct,games_played_z,goals_z,assists_z,pts_z,plus_minus_z,penalty_mins_z,shots_on_goal_z,game_winning_goals_z,power_play_goals_z,power_play_assists_z,short_handed_goals_z,short_handed_assists_z,hits_z,blocked_shots_z,cf_z,ca_z,c_pct_z,c_pct_rel_z,ff_z,fa_z,f_pct_z,f_pct_rel_z,sh_pct_z,sv_pct_z,pdo_z,off_zone_starts_z,def_zone_starts_z,takeaways_z,giveaways_z,ev_plus_minus_z,shot_attempts_z,shot_through_pct_z
Alex Ovechkin,79,50,21,71,21,53,398,8,19,5,0,0,225,34,1329.0,1171.0,53.2,4.0,972.0,829.0,54.0,4.4,10.0,92.3,102.3,52.1,47.9,24,50,12.4,690,57.5,0.012720296947420615,0.06247033381524792,0.00871327580294196,0.03245152293003861,0.03120287690914269,0.013275668174536437,0.05653838276655772,0.045987981902119224,0.07857021762390792,0.005088648104267669,-0.004321124053752409,-0.0052787651690657505,0.035183103081652414,-0.0015443187838381663,0.019357808475081884,0.01585608760472901,0.008521537489508199,0.009570592868502245,0.018888081744333447,0.014324150429343369,0.00999305440458279,0.010063968979174396,0.005819103606493607,0.0010046822735337683,0.004267402667574985,0.0025888200581413306,-0.002456896157918196,0.005218150635633473,0.01790531310793639,0.02833659690302892,0.05316071196143389,0.003914653592539242
Patrick Kane,82,46,60,106,17,30,287,9,17,20,0,0,37,21,1397.0,1235.0,53.1,3.3,990.0,930.0,51.6,1.9,11.2,90.8,101.9,68.5,31.5,34,37,-3.8,461,62.3,0.013498427902972766,0.054538964821066745,0.04607168737057587,0.052582567500358224,0.0244517510436197,0.0018924965355372476,0.03534717650497342,0.05088156138576912,0.06699573065644827,0.042249253191961635,-0.004163034149346833,-0.00508563961409993,-0.005677925073940242,-0.0052864498944535316,0.02046149363528891,0.01706924158674727,0.008021915130421001,0.007940448724778471,0.01884458586546229,0.017618464961671573,0.005254036681550776,0.005298963999922389,0.008491340982258507,-0.0029384202491500836,0.0035500642516325407,0.020848312467036993,-0.02071993343103743,0.012594575020779788,0.009359484147569591,-0.008707763769379252,0.02941525952315159,0.007611027020600473
Jamie Benn,82,41,48,89,7,64,247,5,17,13,2,3,156,55,1352.0,1194.0,53.1,1.2,976.0,880.0,52.6,0.4,10.4,89.5,99.9,53.7,46.3,65,80,8.5,431,57.3,0.013498427902972766,0.04748162860037906,0.034478705847293296,0.04222796687302111,0.010427858048331368,0.018001809566145426,0.028456103047929966,0.024577294880127692,0.06699573065644827,0.024820758126493377,0.03529528952707097,0.060451469895680454,0.019371474572020007,0.004648430079605691,0.019262443709661223,0.01592043776378099,0.008021915130421001,0.004100447218198865,0.018340950252780774,0.015728183369429705,0.00707629425306946,0.002660877404596966,0.0065679200421593,-0.006323919989404685,0.0007439946111108079,0.004284761308487582,-0.004157538856328129,0.03605330525999424,0.0354596788223628,0.018631382382735408,0.026559292491431206,0.003611451539418577
Vladimir Tarasenko,80,40,34,74,7,37,292,7,12,12,0,0,32,28,1296.0,1134.0,53.3,2.5,969.0,853.0,53.2,1.7,9.3,91.2,100.4,66.1,33.9,38,34,7.9,521,56.0,0.012986158357234268,0.047221915390147556,0.02147739975521688,0.03391884341865205,0.010688554499539652,0.005339347801708434,0.037113774704281455,0.03867266383627212,0.04637695897098552,0.02288924744506929,-0.004267110003080503,-0.005212780604452428,-0.006898681378818548,-0.003322059264936196,0.01821455000837988,0.014595242973426086,0.008607573533097152,0.0066395307831858975,0.018541360757601016,0.015075117092359576,0.00837389001588019,0.005070899598559308,0.004021296655760961,-0.0019441462219139051,0.001481649821772272,0.0186163894780351,-0.018484993209125198,0.016012045653743773,0.007727003841375364,0.01773020963469806,0.036005373426257176,0.002635850962169069
Joe Pavelski,82,38,40,78,25,30,224,11,12,16,0,0,147,67,1345.0,1077.0,55.5,6.1,1001.0,758.0,56.9,6.1,10.7,91.2,101.9,55.4,44.6,46,82,18.4,395,57.0,0.013498427902972766,0.04324722686796645,0.026750051498438242,0.03552793117297945,0.03567086543985036,0.0018924965355372476,0.02449373581012998,0.06403369463858984,0.045245813630229774,0.03229011315455121,-0.004163034149346833,-0.00508563961409993,0.017476982161821333,0.008154858305744242,0.01907592483234136,0.012642143927511349,0.012530526147969892,0.013060450733551282,0.019240299561140622,0.011115896284359552,0.014912001810599797,0.012685606466833576,0.007289202894696502,-0.0018967280213794196,0.0035500642516325407,0.006187331373996631,-0.006059976070990679,0.021675373823056347,0.03667364136537644,0.04063606099297404,0.023132132053366745,0.003371477010547666
Brad Marchand,77,37,24,61,21,90,250,6,6,2,4,2,65,35,1288.0,1054.0,55.0,8.0,992.0,779.0,56.0,9.4,8.6,91.7,100.3,47.4,52.6,43,69,16.2,393,63.1,0.012167857654301338,0.04455236739161001,0.012026037787788412,0.026807962399255487,0.0320133412444451,0.03228957236503823,0.030854292879104864,0.03317630705891065,0.020389154315570663,-0.0027335572995272196,0.07960774393098803,0.04111263469495844,0.0002300806194058552,-0.0012732544291506717,0.018697201523508167,0.012776763976616642,0.012343909600654599,0.017608422084370027,0.020144880161438294,0.012683179134471341,0.014133786229754605,0.019690007169831946,0.0023856919481656928,-0.0006332239533327391,0.001389962340462879,-0.0029455459850176416,0.0030805053363066118,0.020665250364207157,0.030651903331618168,0.03806730984233147,0.024431457254580104,0.008786735662368124
Steven Stamkos,77,36,28,64,3,38,216,8,14,9,1,2,109,35,1157.0,1088.0,51.5,-0.3,831.0,823.0,50.2,-1.6,9.2,91.7,100.9,56.6,43.4,45,45,-2.8,401,53.1,0.012167857654301338,0.04304924643032068,0.016141295298217725,0.028753899568334875,0.005131177528801493,0.006051944113505276,0.02461652898357332,0.0471824749385379,0.05744875319660791,0.01582665822473768,0.01657691520112584,0.04111263469495844,0.010093469675678318,-0.0012732544291506717,0.014979973730985053,0.013791292028067387,0.00534190006582488,0.0014457441290324866,0.013976979086650392,0.014454643026629431,0.002878387515283362,-0.0009121929079475557,0.003921930750972203,-0.0006332239533327391,0.0022864469269152895,0.008019303957075796,-0.007883578962711203,0.02227699387456793,0.01513840797674259,-0.006906177334307371,0.02524250243761412,0.00026815931283785265
Sidney Crosby,80,36,49,85,19,42,248,9,10,14,0,0,90,35,1421.0,1160.0,55.1,3.3,1049.0,855.0,55.1,3.2,9.6,91.6,101.2,54.7,45.3,40,47,10.6,446,55.6,0.012986158357234268,0.04143489968918365,0.03633090733192268,0.04078638001119475,0.027937942883744297,0.007767589839410402,0.029344089381464957,0.052153600420413344,0.03745949299023593,0.027993306714242137,-0.004267110003080503,-0.005212780604452428,0.005615493486327138,-0.0012255073880575215,0.021628511602180933,0.015341965458354171,0.01207356825283787,0.008138959942897933,0.02149122648902132,0.015152618637641491,0.011922736636412823,0.007774938358767868,0.004760611579611591,-0.0008764116884490129,0.0026321383743861783,0.005539018174815525,-0.005408535060106402,0.017563348782466022,0.01581502928420372,0.023881517518923864,0.028686957907473686,0.0023078857727121546
Corey Perry,82,34,28,62,2,68,215,6,12,12,0,0,104,36,1178.0,1070.0,52.4,0.1,886.0,790.0,52.9,-0.4,8.4,92.0,100.4,58.0,42.0,25,53,2.7,384,56.0,0.013498427902972766,0.0376013578914163,0.015157069975155668,0.025782424700191587,0.0034159115506872035,0.019897022863864036,0.0229432442822952,0.03115336150653805,0.045245813630229774,0.02233097311714077,-0.004163034149346833,-0.00508563961409993,0.008425518424205445,-0.0009034146117803452,0.014626117330567501,0.012446006689443933,0.006706903583635902,0.0020890178576095484,0.015103292742685325,0.012325676503394348,0.00762297152452506,0.0012538978870900732,0.0017593676919112767,0.0001866564341618706,0.0014455120212412411,0.009097144415363422,-0.008969585928709882,0.005783975919072369,0.01907118449167869,0.005739752489868332,0.022084944141735934,0.0025715619143112864
Jason Spezza,75,33,30,63,4,22,202,7,9,15,0,0,9,20,1156.0,945.0,55.0,3.9,850.0,679.0,55.6,4.6,7.9,92.4,100.3,56.8,43.2,45,62,6.6,391,51.7,0.0115859549322157,0.03956761377435811,0.018684228694857245,0.028854727281183302,0.0068012878970543904,-0.0020750701988239686,0.022635985646906647,0.04125084142535692,0.03520081066651855,0.032581692105417136,-0.00455158400328587,-0.005560299311415924,-0.012651945597606008,-0.006099326456317373,0.015350307224877553,0.009778287903904422,0.012673080523338721,0.009881100600194093,0.015096997847587544,0.00888798149635503,0.013713753217937226,0.010985288392848912,0.0006092377007552028,0.0013429945370462375,0.0014270280028752223,0.00847787480043584,-0.008338513384622446,0.02287104704455641,0.026823857422529133,0.01575303338832246,0.024874794517723512,-0.000949093146125621
Filip Forsberg,82,33,31,64,1,47,247,3,8,15,1,0,114,41,1313.0,1025.0,56.2,5.6,976.0,735.0,57.0,5.2,8.8,89.6,98.4,76.0,24.0,72,52,12.1,490,50.4,0.013498427902972766,0.036189890647278754,0.01805531535597631,0.027000613009290072,0.0020135222511583704,0.009947153050841337,0.028456103047929966,0.011425161627306982,0.02784588000925497,0.029800328145198594,0.015566127688862065,-0.00508563961409993,0.010530509991092861,0.0005575971491107171,0.01822326710745056,0.011185124444724841,0.013845537694754988,0.012146164660556137,0.018340950252780774,0.010246366751928294,0.015094227567751667,0.011102754509638324,0.0027210781619608822,-0.006063496932462038,-0.0013605576192804916,0.02924200393251811,-0.02911303878984282,0.04135043789465556,0.01846420322017187,0.026633083695549457,0.03217602765381464,-0.0019079626246124373
John Tavares,78,33,37,70,6,38,250,5,7,12,0,0,51,29,1332.0,1253.0,51.5,3.6,966.0,921.0,51.2,3.3,9.3,92.1,101.4,64.5,35.5,69,82,-3.2,456,54.6,0.012447618578380972,0.038045782475344334,0.02507497566211081,0.032227238343589905,0.009488313300023178,0.005974355086409054,0.03045872502168044,0.0258376689765445,0.024700814378575953,0.023476151225712092,-0.0043765230800825675,-0.005346441645592235,-0.0028709849254413395,-0.0031000531835420797,0.019690021484507266,0.01847480445820593,0.005273414167545074,0.00892435474645123,0.018903323889920776,0.018164276545584345,0.004757191788991679,0.008159187291741988,0.004124406826421498,0.0004700066444944933,0.0029946261667073435,0.01721125019923067,-0.01707661624341855,0.04108435297327034,0.038554340922575224,-0.007752308262572309,0.03042332989057588,0.001526125947763965
Tyler Seguin,72,33,40,73,2,16,278,6,7,17,0,0,80,27,1281.0,1054.0,54.9,3.2,939.0,782.0,54.6,2.8,10.3,88.8,99.1,56.6,43.4,21,46,11.4,510,54.5,0.010652485982203324,0.0412162643482897,0.030465336428776885,0.03699391323359898,0.003890343710504871,-0.005399187507377592,0.03849066900174124,0.035480217271335,0.026759215576790615,0.03961043957555712,-0.004741233336756114,-0.005791978449391587,0.0038420857002972636,-0.004023962973243182,0.019783194019026392,0.013664039252770576,0.01298717525380248,0.008835034775482144,0.019372401231464893,0.0136931247053906,0.012209810701121666,0.007837623728939539,0.00720631081695897,-0.009278392691892678,-0.00043099341802816505,0.00857620006520606,-0.008431049724010592,0.003139965621782985,0.016880970534343592,0.02856014140266464,0.03881333979648399,0.001562201668561818
Wayne Simmonds,81,32,28,60,-7,147,229,5,13,8,0,0,192,44,1183.0,1058.0,52.8,3.4,839.0,755.0,52.6,3.3,8.9,90.5,99.4,47.7,52.3,25,31,1.7,393,58.3,0.013245455287793261,0.03520778665503185,0.015344194295836602,0.02486749856876092,-0.009319241430813927,0.05803523222829801,0.025668146165004367,0.024880718273709516,0.05020809082603488,0.012524571759727007,-0.004214429632672102,-0.005148425288348077,0.027282153400627233,0.001451910430406408,0.014941559237119734,0.01225927477510138,0.007550417009440065,0.008223593667024137,0.01357810266078324,0.011138312467699423,0.007163655910514761,0.007856995169825617,0.002998067579219866,-0.0037656115115827305,4.300161086902142e-05,-0.002460194232587406,0.0025885126582558893,0.005855383029184373,0.005788184129868539,0.0035604781459478057,0.023224965538304547,0.004465827952144524
Patrice Bergeron,80,32,36,68,12,49,282,6,12,13,1,2,77,56,1267.0,997.0,56.0,8.7,971.0,731.0,57.1,10.1,8.0,91.2,99.2,46.0,54.0,67,34,14.5,455,62.0,0.012986158357234268,0.03564788398821975,0.023457867432110986,0.03017291436817421,0.017875799659624922,0.011167128692193159,0.03534793713091407,0.0319321955442015,0.04637695897098552,0.025441277079655714,0.015955280881083618,0.0395709108938975,0.0028105922234496574,0.005064148242578502,0.017422510918618038,0.010660589879766565,0.013806565612708223,0.01826010677095418,0.018615107400886524,0.010347522830162667,0.015658364658026128,0.020213516655727237,0.000817598652408213,-0.0019441462219139051,-0.00024408300714859747,-0.004441080977641533,0.00457086721151321,0.03850594102021634,0.007727003841375364,0.03276674001836113,0.029565167769727705,0.007555328804022801
Brandon Saad,78,31,22,53,1,14,233,7,6,2,0,1,43,25,1094.0,1076.0,50.4,2.9,798.0,794.0,50.1,1.8,9.6,90.6,100.2,52.8,47.2,33,31,5.8,396,58.8,0.012447618578380972,0.03507808211587566,0.009840608916771527,0.02134163255587653,0.002116779802499825,-0.005980067253046789,0.02737982873991167,0.03966427060130473,0.020127754901268474,-0.002698511693123025,-0.0043765230800825675,0.017619553994587218,-0.004641336807336398,-0.004328801536291486,0.013023167254151164,0.01326100249243587,0.0031009958246876464,0.007578713192863504,0.012549766929938592,0.013116740006710809,0.0026499144434662236,0.0053858142043485945,0.004882678543191376,-0.0036366646380628725,0.0012246437780705543,0.003445596195841627,-0.0033119234549777053,0.012444910596859652,0.006010806596401944,0.013277804162131278,0.02441847613157404,0.005058058757299974
Tyler Toffoli,82,31,27,58,35,20,213,4,9,2,1,0,70,19,1368.0,938.0,59.3,4.6,979.0,727.0,57.4,2.1,10.2,93.4,103.6,58.2,41.8,32,38,13.4,412,51.5,0.013498427902972766,0.03336695615900368,0.014190988181548786,0.02334604808199462,0.04969475843513869,-0.0028455367087592757,0.02259869060944303,0.018001228253717336,0.03219586341449867,-0.002566876976385316,0.015566127688862065,-0.00508563961409993,0.0012685470967882307,-0.005870854598809957,0.019688772572106623,0.008747418771601265,0.019669160259088964,0.010317592514565849,0.01844887216978396,0.009943921697169596,0.015823130596359137,0.005650708879299113,0.006087064807134495,0.003832579231359156,0.005935223446075997,0.009320976187776255,-0.009193402071611364,0.011081108553733695,0.00996646541907641,0.029522586947398975,0.02475051337134163,-0.0010280560187524192
James Neal,82,31,27,58,27,65,268,3,4,10,0,0,113,31,1348.0,1128.0,54.4,3.2,993.0,809.0,55.1,2.4,9.4,94.0,103.4,61.1,38.9,49,25,9.7,474,56.5,0.013498427902972766,0.03336695615900368,0.014190988181548786,0.02334604808199462,0.03847564403890803,0.018475612890575078,0.032073916612877784,0.011425161627306982,0.01044594638828017,0.017351403098435553,-0.004163034149346833,-0.00508563961409993,0.010320010834404118,-0.0023644263726714074,0.019155861494049874,0.014071143804859652,0.010464079431593313,0.007757591510179443,0.01895250778246547,0.013043983508446256,0.011631938181866171,0.006178326198364197,0.004163643867035288,0.005395117573015115,0.00565461648202384,0.012566536887762285,-0.01243873614368278,0.023945573523625488,0.002075708889487767,0.021298616153673424,0.030652845236897094,0.0029715194624294764
Johnny Gaudreau,79,30,48,78,4,20,217,6,6,15,0,0,26,10,1221.0,1195.0,50.5,3.1,884.0,875.0,50.3,2.2,10.8,89.4,100.2,56.7,43.3,41,90,5.6,371,58.5,0.012720296947420615,0.03316898849391169,0.03578802379086139,0.036877093116257156,0.0064569188896085985,-0.002953595064788109,0.02417214471293778,0.032336400551090126,0.01987297319365748,0.030931986176028922,-0.004321124053752409,-0.0052787651690657505,-0.008296963232865124,-0.008823486240632117,0.016370808154024558,0.016554094990835107,0.0032567353835729366,0.007862382433387266,0.01560215535996653,0.016129249711858893,0.0029946626678895093,0.006047843900721177,0.007815565848115573,-0.006834381389879509,0.0012091419580949777,0.00793244946030079,-0.007800152430224347,0.018571139591723688,0.043106560836320765,0.012648310503503207,0.021639030267028046,0.004744945211417509
